9788588592654,Audio,Horror,Otaria flavescens,Terrye Clery,2018/02/19,1644,115
9786192331799,Audio,Horror,Phascogale calura,Verge Veare,2018/01/01,1598,959
9785563629869,Audio,Horror,Sarkidornis melanotos,Ernst Klesse,2018/01/09,1367,655
9784291924720,Audio,Horror,Salvadora hexalepis,Newton Stanfield,2017/08/27,1108,723
9784368652439,Audio,Horror,Theropithecus gelada,Edgard Duffett,2017/12/30,1048,78
9783945372521,Audio,Horror,Proteles cristatus,Ninon Nealy,2017/07/22,1623,634
9789376267948,Audio,Horror,Hystrix cristata,Lemmy Shorto,2017/07/27,1295,1015
9783048323563,Audio,Horror,Cervus duvauceli,Shara Dunnett,2017/05/08,1738,1074
9780442220918,Audio,Horror,Chelodina longicollis,Phillis Oxlee,2017/11/10,1251,429
9789750397261,Audio,Horror,Cordylus giganteus,Derry Sutherby,2018/03/04,1158,373
9784153855325,Audio,Horror,Aonyx capensis,Eulalie Snepp,2017/09/03,1829,626
9788444189296,Audio,Horror,Eudyptula minor,Forest Hallgarth,2017/10/30,1270,460
9788042991719,Audio,Horror,Bassariscus astutus,Gibby McRobert,2017/10/21,1769,1474
9787464537336,Audio,Horror,Suricata suricatta,Lanette Cremer,2017/05/05,1434,542
9781047279217,Audio,Horror,Cervus canadensis,Alvan Jorger,2017/10/20,1222,325
9785863390701,Audio,Horror,Ceratotherium simum,Gae Ecob,2017/12/08,1665,1201
9784398856153,Audio,Horror,Laniaurius atrococcineus,Madel Stanbro,2017/06/20,1437,892
9783674953792,Audio,Horror,Estrilda erythronotos,Kippy Luigi,2017/04/06,2006,1173
9783416585332,Audio,Horror,Callipepla gambelii,Carolan Smidmoor,2017/11/26,1802,917
9789114600225,Audio,Horror,Canis lupus lycaon,Annadiane Boam,2017/07/12,1175,955
9788021806379,Audio,Horror,Dasyurus maculatus,Vittorio Marmion,2018/01/17,1746,793
9789632806757,Audio,Horror,Hydrochoerus hydrochaeris,Shurlocke Antonopoulos,2017/09/30,1629,536
9782552474257,Audio,Horror,Hydrochoerus hydrochaeris,Philbert Lack,2017/09/03,1495,633
9788319746976,Audio,Horror,Coluber constrictor foxii,Gerda Panting,2017/07/25,1207,726
9789894567821,Audio,Horror,Aonyx cinerea,Kaia Burtwhistle,2017/10/05,1578,1247
9783825872167,Audio,Horror,Geococcyx californianus,Bord Dear,2017/05/09,1195,1179
9781639001985,Audio,Horror,Funambulus pennati,Abrahan Poate,2017/04/30,1207,1233
9786613829322,Audio,Horror,Lasiorhinus latifrons,Liane Dunstan,2017/12/06,1037,377
9789640991200,Audio,Horror,Cebus albifrons,Nance Corringham,2017/06/30,1331,1393
9789666072005,Audio,Horror,Sauromalus obesus,Alyosha Gilbert,2018/02/09,1606,427
9784503266583,Audio,Horror,Pelecans onocratalus,Hyatt Birtle,2017/07/25,1607,1380
9784771438872,Audio,Horror,Lycaon pictus,Mommy Forsdyke,2017/08/20,2017,334
9783139456831,Audio,Horror,Chlamydosaurus kingii,Gussie Heighway,2017/06/13,1636,1152
9780094165787,Audio,Horror,Casmerodius albus,Dora Hughland,2017/04/29,1043,55
9781746917275,Audio,Horror,Grus antigone,Alayne Southerton,2017/11/06,1013,899
9781927832111,Audio,Horror,Aegypius tracheliotus,Bryna Gummie,2017/03/28,1842,99
9785004018172,Audio,Horror,Paraxerus cepapi,Stace Dockray,2017/05/14,1869,558
9783903804380,Audio,Horror,Dendrocitta vagabunda,Gerome McKea,2018/01/11,1968,1053
9785470415879,Audio,Horror,Mycteria leucocephala,Teodora Van der Son,2017/09/26,1301,1187
9780695673490,Audio,Horror,Colobus guerza,Tadd Marritt,2017/07/24,1518,738
9783053760945,Audio,Horror,Sarcophilus harrisii,Adriane Eke,2017/11/22,1047,677
9781100662087,Audio,Horror,Ursus americanus,Stanley Norsister,2017/07/18,1109,1325
9787363583544,Audio,Horror,Nesomimus trifasciatus,Inglebert Kesterton,2017/06/29,1777,66
9788403870912,Audio,Horror,Grus canadensis,Taryn Tolcharde,2017/10/27,1335,1499
9783842156347,Audio,Horror,Agouti paca,Yehudit Gluyas,2018/02/28,1918,99
9780801436728,Audio,Horror,Phasianus colchicus,Seana Knappen,2017/07/25,1498,16
9781771354514,Audio,Horror,Uraeginthus angolensis,Jillana Ciciotti,2017/06/01,1684,1377
9781276780313,Audio,Horror,Ninox superciliaris,Roselle Rathke,2017/09/07,1139,1307
9783364401569,Audio,Horror,Uraeginthus granatina,Tome Tomasutti,2018/01/23,1665,67
9787060189397,Audio,Horror,Sula nebouxii,Braden Izkovici,2017/05/05,1819,618
9787490447134,Audio,Horror,Uraeginthus granatina,Kira Gruszka,2017/08/24,1042,1185
9784152635976,Audio,Horror,Platalea leucordia,Mable Ortiga,2018/01/20,1819,780
9780303964947,Audio,Horror,Bucephala clangula,Ferrell Lammerding,2017/05/25,1382,1009
9784480178985,Audio,Horror,Ursus arctos,Nico Baxter,2018/03/01,1345,1141
9787113188461,Audio,Horror,Haliaetus vocifer,Marigold Sharplin,2017/10/21,1705,537
9784216175858,Audio,Horror,Nectarinia chalybea,Ingamar Hotson,2018/02/07,1192,7
9782835585862,Audio,Horror,Haematopus ater,Terrill Hainey,2017/05/03,1859,952
9787986208910,Audio,Horror,Paraxerus cepapi,Gabbie Alderman,2017/03/28,1807,532
9789007124132,Audio,Horror,Speotyte cuniculata,Aldous Bohike,2017/10/08,1675,1464
9785063763287,Audio,Horror,Recurvirostra avosetta,Liana Monan,2017/06/27,1616,1456
9789346720075,Audio,Horror,Sylvicapra grimma,Shirline Hansberry,2017/12/07,1853,618
9789864566719,Audio,Horror,Anser caerulescens,Cynde Axelbee,2017/04/18,1802,461
9789980962013,Audio,Horror,Grus rubicundus,Aloise Jerdan,2018/01/10,1326,399
9784549096644,Audio,Horror,Butorides striatus,Mandy Taw,2017/10/08,1938,1241
9783393910108,Audio,Horror,Chlidonias leucopterus,Vernor Levey,2018/03/03,1232,57
9788807627755,Audio,Horror,Uraeginthus angolensis,Milo Pennell,2017/12/17,1596,146
9782418791040,Audio,Horror,Myrmecophaga tridactyla,Nicky Botting,2018/01/12,1278,273
9784565672940,Audio,Horror,Trachyphonus vaillantii,Alexia Boarleyson,2017/08/29,1715,1149
9785267592416,Audio,Horror,Kobus defassa,Niko Cleal,2017/04/25,1937,1149
9788346772419,Audio,Horror,Galictis vittata,Katey Cowpe,2017/07/06,1962,781
9784251272797,Audio,Horror,Conolophus subcristatus,Mackenzie Redholes,2017/05/20,1890,871
9780717237150,Audio,Horror,Grus antigone,Alissa Aust,2017/09/21,1620,103
9789210620668,Audio,Horror,Passer domesticus,Nicol Jozwiak,2017/04/13,1249,1462
9785994957553,Audio,Horror,Cracticus nigroagularis,Lissa Reimer,2017/10/21,1302,1237
9787945426737,Audio,Horror,Macaca mulatta,Robb Golde,2017/09/14,1149,542
9788763112824,Audio,Horror,Panthera leo persica,Hartley Marcoolyn,2017/05/09,1936,658
9780481352962,Audio,Horror,Lycosa godeffroyi,Malissia Cantillon,2017/11/03,1820,1400
9788530634557,Audio,Horror,Ceratotherium simum,Ketty Coram,2017/05/01,1442,299
9788097270941,Audio,Horror,unavailable,Rebecca Matlock,2017/08/13,1665,1188
9783456739661,Audio,Horror,Chlidonias leucopterus,Jaquith Revington,2018/02/28,1738,17
9789822112771,Audio,Horror,Lophoaetus occipitalis,Gusella Gair,2017/10/27,1235,1137
9783883625543,Audio,Horror,Canis aureus,Mufi Van Dale,2017/07/18,1193,1445
9780640689658,Audio,Horror,Macropus robustus,Nolana Howorth,2017/10/19,1756,786
9782671514365,Audio,Horror,Macropus fuliginosus,Sharai Keitley,2017/05/01,1342,553
9784589324858,Audio,Horror,Climacteris melanura,Fraser Laingmaid,2018/03/25,1100,742
9780589525262,Audio,Horror,Columba palumbus,Roderic Pidgley,2017/06/27,1357,1040
9788916080180,Audio,Horror,Grus rubicundus,Alister Bourtoumieux,2017/08/24,1922,448
9786707310725,Audio,Horror,Vulpes vulpes,Dorothee Foynes,2017/05/22,1671,924
9789379320507,Audio,Horror,Ephipplorhynchus senegalensis,Tore McCourt,2017/12/12,1827,726
9781794680268,Audio,Horror,Raphicerus campestris,Bidget Mizzen,2017/06/21,1567,460
9786070648829,Audio,Horror,Epicrates cenchria maurus,Giacomo McElrea,2017/04/13,1300,190
9788889108238,Audio,Horror,Aepyceros mylampus,Melly Dyka,2017/09/17,1522,782
9789391760610,Audio,Horror,Spermophilus richardsonii,Ericha Goldthorpe,2018/01/23,1346,1026
9784143592212,Audio,Horror,Procyon lotor,Teri Cawkwell,2017/11/30,1668,1330
9783017953790,Audio,Horror,Merops bullockoides,Izabel Mullen,2017/10/23,1830,823
9781264793708,Audio,Horror,Phoenicopterus ruber,Heinrick Swinyard,2017/04/19,1594,1349
9788683387323,Audio,Horror,Anser anser,Vernen Piggen,2017/08/19,1335,601
9786851584513,Audio,Horror,Agelaius phoeniceus,Datha Langrish,2017/09/11,1814,24
9785737184315,Audio,Horror,Chelodina longicollis,Zola Troy,2017/10/05,1720,1402
9781188375893,Audio,Horror,unavailable,Shea Cowan,2017/10/18,1832,1251
9780458218580,Audio,Horror,Butorides striatus,Gennifer Fenelow,2017/10/21,1845,1135
9789131829185,Audio,Horror,Ictonyx striatus,Rossy Moyers,2017/12/14,1058,279
9784918935033,Audio,Horror,Platalea leucordia,Rebeka Killingworth,2018/01/04,1891,1072
9783894650316,Audio,Horror,Taxidea taxus,Van Cottam,2017/10/11,1266,437
9789133919237,Audio,Horror,Ara macao,Harmon Weldrick,2018/02/21,1421,438
9788409687468,Audio,Horror,Buteo regalis,Brennan Sarath,2018/03/21,1547,1031
9789311244015,Audio,Horror,Acrobates pygmaeus,Elane Rusbridge,2017/06/15,1660,1139
9786186858685,Audio,Horror,Grus rubicundus,Brandais Honywill,2017/05/11,1066,788
9781728894649,Audio,Horror,Alouatta seniculus,Galen Coalbran,2017/12/28,1435,661
9782959192501,Audio,Horror,Ardea cinerea,Brenda Meadows,2017/11/30,1133,414
9789445436222,Audio,Horror,Nasua narica,Burlie Jenkin,2017/10/25,1693,809
9785011455959,Audio,Horror,Oreamnos americanus,Ginger Sherlaw,2017/12/25,1431,1413
9789647800549,Audio,Horror,Pan troglodytes,Karee Ashman,2018/03/14,1532,345
9785191805018,Audio,Horror,Connochaetus taurinus,Huntley Thome,2017/09/07,1889,450
9789454645489,Audio,Horror,Ploceus intermedius,Rivkah Kendle,2017/04/17,1285,301
9782996077284,Audio,Horror,Macropus robustus,Albina Cargo,2017/06/08,1229,620
9781728647681,Audio,Horror,unavailable,Juline Whiskerd,2017/04/26,1033,1035
9787031876969,Audio,Horror,Nyctanassa violacea,Wat Taile,2018/02/07,1800,1207
9783036048167,Audio,Horror,Physignathus cocincinus,Warner Kindall,2017/10/08,1194,897
9783595674778,Audio,Horror,Bugeranus caruncalatus,Lorant Wallworke,2017/04/03,1832,697
9787501181227,Audio,Horror,Manouria emys,Ludvig Beddow,2017/09/03,1913,569
9788142411322,Audio,Horror,Lycosa godeffroyi,Annabela Groll,2017/08/01,1128,901
9787956050201,Audio,Horror,unavailable,Aurlie Ganforth,2017/09/19,1069,182
9787599851745,Audio,Horror,Ardea golieth,Pia Maginn,2017/08/31,1060,1077
9783434530002,Audio,Horror,Certotrichas paena,Jaymie Matthieson,2017/12/19,1251,923
9787360026992,Audio,Horror,Halcyon smyrnesis,Daniele Simes,2018/03/06,1078,961
9788676323101,Audio,Horror,Castor canadensis,Yorgos Wiszniewski,2017/10/31,1255,113
9787383212083,Audio,Horror,Suricata suricatta,Yorke Alflatt,2017/09/07,1990,1178
9786715572570,Audio,Horror,Ciconia episcopus,Vilma Cowland,2017/06/19,1019,168
9784214115355,Audio,Horror,Antidorcas marsupialis,Gayleen Picheford,2017/11/04,1684,970
9784872259298,Audio,Horror,Phascolarctos cinereus,Moises Rashleigh,2018/03/02,1393,1445
9787102469614,Audio,Horror,Anastomus oscitans,Pauline Cockett,2018/02/11,1173,535
9787677959063,Audio,Horror,Cervus duvauceli,Jessalin Mityushkin,2018/02/12,1901,1101
9787911564744,Audio,Horror,Gyps bengalensis,Rakel Burness,2017/09/25,1585,135
9782113069146,Audio,Horror,Lemur fulvus,Bambie Culcheth,2017/09/03,1766,1433
9787595362538,Audio,Horror,Conolophus subcristatus,Lani Napton,2017/08/31,1813,753
9780374157284,Audio,Horror,Felis wiedi or Leopardus weidi,Cassy Stillgoe,2018/02/01,1289,321
9782119851746,Audio,Horror,Cereopsis novaehollandiae,Estele Enterle,2017/06/13,1872,232
9788556425658,Audio,Horror,Papio cynocephalus,Mercie Ambrogiotti,2017/09/21,1815,1371
9788622049826,Audio,Horror,Potorous tridactylus,Carol Ramsay,2017/10/15,1766,79
9788908003491,Audio,Horror,Turtur chalcospilos,Roxine Boden,2017/12/28,1838,1190
9780727263511,Audio,Horror,Physignathus cocincinus,Hagen Litchmore,2017/07/20,1553,665
9787557132477,Audio,Horror,Priodontes maximus,Ferguson Orht,2017/07/10,1967,1387
9781488715077,Audio,Horror,Otaria flavescens,Lionel Balderstone,2017/07/08,1150,332
9784222725183,Audio,Horror,Cathartes aura,Marika Phelipeau,2017/12/30,1118,237
9786895713989,Audio,Horror,Notechis semmiannulatus,Joanie Longstreeth,2017/12/31,1411,143
9787516664145,Audio,Horror,Sus scrofa,Bernhard Tincknell,2017/04/17,1388,846
9789381276600,Audio,Horror,Lepus arcticus,Orlan Bartelet,2017/06/21,1522,665
9788602403854,Audio,Horror,Gazella thompsonii,Darius Paulley,2017/04/10,1758,907
9787863141839,Audio,Horror,Cacatua tenuirostris,Art Minister,2018/02/10,1365,1062
9780619252558,Audio,Horror,Tayassu tajacu,Ado Krolak,2018/01/18,1062,157
9784922965697,Audio,Horror,Equus hemionus,Filip Stennet,2017/05/29,1726,1484
9783497725453,Audio,Horror,Cercopithecus aethiops,Lennie Furphy,2017/10/18,1128,1185
9789318577638,Audio,Horror,Carduelis pinus,Guinna Mogg,2017/06/19,1622,923
9784041704602,Audio,Horror,Pan troglodytes,Nikolai Carlsen,2017/07/22,1754,638
9782529290170,Audio,Horror,Panthera leo,Kaiser Bache,2017/08/26,1634,489
9784854989773,Audio,Horror,Limosa haemastica,Allan Janca,2018/01/08,1205,1475
9782049982735,Audio,Horror,Arctogalidia trivirgata,Tara Gowanson,2017/10/26,1886,1136
9785815258310,Audio,Horror,Spilogale gracilis,Genvieve Mallinson,2017/12/11,1622,892
9788206644847,Audio,Horror,Dasypus novemcinctus,Marve Ruffy,2017/10/28,1164,36
9781524442158,Audio,Horror,Cynictis penicillata,Pavlov Arends,2017/11/12,1482,307
9784239926356,Audio,Horror,unavailable,Maurene Sprigin,2017/04/18,1272,989
9785183374142,Audio,Horror,Choloepus hoffmani,Ware Bernardy,2017/05/08,1763,1005
9783930858027,Audio,Horror,Anas platyrhynchos,Leontyne Brazil,2017/04/23,1056,348
9781407214117,Audio,Horror,Cercopithecus aethiops,Chase Greser,2017/07/08,1424,962
9785414365217,Audio,Horror,Microcebus murinus,Edik Sammut,2018/01/13,1303,1300
9781807082748,Audio,Horror,Mycteria leucocephala,Cross McElory,2017/12/08,1945,528
9781575390924,Audio,Horror,Connochaetus taurinus,Blinnie Trigwell,2017/09/18,1153,1105
9785078573880,Audio,Horror,Diomedea irrorata,Rupert Colls,2018/01/02,1274,1346
9784795760418,Audio,Horror,Sula dactylatra,Velvet Dunbar,2017/11/07,1497,740
9785175138457,Audio,Horror,Lepus arcticus,Ruby Wellum,2017/06/04,1431,274
9781014464592,Audio,Horror,Eudyptula minor,Anneliese Easbie,2018/03/22,1383,1095
9789898540849,Audio,Horror,Cordylus giganteus,Towney Lampen,2017/10/27,1148,793
9784155042679,Audio,Horror,Paradoxurus hermaphroditus,Elmer Chillingsworth,2018/02/09,1851,572
9782367681531,Audio,Horror,Carduelis uropygialis,Betti Grassot,2017/07/14,1420,41
9788384227579,Audio,Horror,Aonyx cinerea,Claresta Viel,2018/01/30,1381,35
9786850390686,Audio,Horror,Felis silvestris lybica,Pen Gerrelts,2017/09/09,1730,1164
9785921847236,Audio,Horror,Plectopterus gambensis,Petey Heinrici,2017/12/13,1756,950
9789577856884,Audio,Horror,Tyto novaehollandiae,Shelley Ethelston,2017/05/05,1509,707
9785299983513,Audio,Horror,Dromaeus novaehollandiae,Timoteo Wilkes,2017/08/29,1353,1280
9789871681980,Audio,Horror,Sula dactylatra,Rocky Mathet,2017/08/28,1649,511
9782064897591,Audio,Horror,Neotis denhami,Tandy McIntosh,2017/08/02,1356,962
9783197844033,Audio,Horror,Nasua nasua,Ansley Reynish,2017/05/02,1660,582
9787412326989,Audio,Horror,Centrocercus urophasianus,Kathleen Brockelsby,2017/04/11,1766,24
9781860974047,Audio,Horror,Ciconia episcopus,Missie Nuschke,2017/06/05,1441,1178
9782536488575,Audio,Horror,Spermophilus tridecemlineatus,Milt Sibborn,2017/12/20,1451,45
9782391970658,Audio,Horror,Lycosa godeffroyi,Pennie Dabes,2018/03/04,1490,1381
9787032257196,Audio,Horror,Cebus albifrons,Augustus Bulfoy,2018/01/01,1342,477
9784129263529,Audio,Horror,Cyrtodactylus louisiadensis,Nikki Stonham,2017/11/16,1339,469
9785534106977,Audio,Horror,Macropus eugenii,Britt Baudic,2017/12/01,1533,1392
9782406360010,Audio,Horror,Pavo cristatus,Shay Mace,2017/11/20,1805,574
9783314700932,Audio,Horror,Acanthaster planci,Wilden Blasl,2018/01/08,1201,387
9788063558354,Audio,Horror,Haliaeetus leucocephalus,Vanya Leffek,2017/05/31,1827,650
9782949414395,Audio,Horror,Connochaetus taurinus,Nicolai Fawson,2018/02/26,1835,63
9780251400620,Audio,Horror,Vulpes cinereoargenteus,Vickie Rosendorf,2017/11/13,1810,1453
9782210621332,Audio,Horror,Graspus graspus,Lynelle Aymerich,2017/09/17,1638,483
9780419484022,Audio,Horror,Salvadora hexalepis,Trenna Le Fleming,2017/09/16,1474,934
9785189639230,Audio,Horror,Helogale undulata,Valenka Genese,2017/05/16,2003,1026
9789140161602,Audio,Horror,Ovibos moschatus,Kassie Cathcart,2017/09/22,1724,902
9787404915400,Audio,Horror,Lamprotornis nitens,Trent Spick,2018/01/12,1376,467
9787515585274,Audio,Horror,Dusicyon thous,Michail Borgnol,2018/03/12,2012,1052
9781050728640,Audio,Horror,Deroptyus accipitrinus,Mel Attock,2017/11/28,1723,264
9787422290275,Audio,Horror,Dendrocitta vagabunda,Corby Griss,2018/02/20,1762,201
9787897839060,Audio,Horror,Merops bullockoides,Pablo Lampbrecht,2017/05/28,1295,579
9782762124880,Audio,Horror,Trachyphonus vaillantii,Carmel Ivachyov,2017/12/26,1613,1500
9783957837063,Audio,Horror,Cebus apella,Paulette Burles,2017/08/29,1624,769
9783254734135,Audio,Horror,Ardea cinerea,Shirl Creegan,2018/02/01,1388,314
9789863652507,Audio,Horror,Sus scrofa,Blondelle Pinkney,2017/10/29,1724,901
9784755754355,Audio,Horror,Macropus agilis,Othella Yosselevitch,2017/07/31,1820,1092
9781229796010,Audio,Horror,Centrocercus urophasianus,Danila Saffer,2017/08/24,1345,26
9789053681607,Audio,Horror,Aquila chrysaetos,Cyrill Rapo,2017/11/17,1980,624
9787259870969,Audio,Horror,Cacatua galerita,Rabbi Brocks,2017/04/14,1186,595
9786521242326,Audio,Horror,Delphinus delphis,Frieda Danit,2017/12/31,1199,695
9788411032125,Audio,Horror,Leprocaulinus vipera,Garwood Blanche,2017/12/12,1142,386
9787547807429,Audio,Horror,Mirounga angustirostris,Boony Demschke,2017/06/23,1745,1463
9786101377616,Audio,Horror,Manouria emys,Gavrielle Presslie,2017/04/28,1915,806
9781586675452,Audio,Horror,Ara chloroptera,Aryn Fearnill,2017/09/13,1333,1334
9782382783507,Audio,Horror,Pycnonotus nigricans,Cristin McIndrew,2017/12/11,1515,942
9782188323126,Audio,Horror,Petaurus breviceps,Michelle Kisbey,2017/12/07,1510,18
9789510240115,Audio,Horror,Ara ararauna,Ferrel Cromarty,2017/11/15,1225,9
9782486801996,Audio,Horror,Butorides striatus,Liv Swindells,2017/05/17,1530,340
9782524562520,Audio,Horror,Rhea americana,Vick Winny,2017/12/19,1225,342
9783422401924,Audio,Horror,Phalacrocorax albiventer,Geri Derl,2017/11/24,1156,183
9785353379933,Audio,Horror,Pycnonotus barbatus,Leoline Smither,2017/12/15,1176,665
9789142525329,Audio,Horror,Casmerodius albus,Colet Onn,2018/02/03,1964,232
9789742760400,Audio,Horror,Buteo regalis,Stavro Shillitoe,2017/09/16,1035,274
9786449311370,Audio,Horror,Centrocercus urophasianus,Luce Girhard,2017/09/20,1498,541
